 3 2000     1.2500     0.000     0.000    -0.655   -22.990   -22.960   999.000   999.000    86.000    -0.542    13.100    13.690   131.600   133.400   361.200     3.139     4.565   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.2917   999.000   999.000   999.000   999.000   999.000   -23.450   -40.140   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -23.610   -23.410   -23.170   -22.940   -22.780   -22.860   -23.360   -26.100   -24.490   -27.350    12.370    17.330   999.000    15.060   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.3333   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.3750   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.4167   999.000   999.000   999.000   999.000   999.000   -27.050   -40.140   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -23.620   -23.410   -23.170   -22.940   -22.780   -22.860   -23.360   -26.060   -24.510   -27.350    12.370    14.360   999.000    12.680   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.4583     0.000     0.000    -2.150   -27.620   -27.500   999.000   999.000    81.300    -0.542    10.060    10.570   127.000   128.300   361.600     3.167     4.605   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.5000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.5417     0.000     0.000    -2.465   -30.010   -29.880   999.000   999.000    78.900    -0.543     9.550    10.030   128.600   130.900   361.500     3.183     4.627   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.5834   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.6250   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.6667   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.7083     0.000     0.000    -1.425   -31.500   -31.400   999.000   999.000    77.400    -0.543     8.490     8.960   137.000   139.400   361.800     3.193     4.632   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.7500   999.000   999.000   999.000   999.000   999.000   -31.570    -4.014   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -23.680   -23.470   -23.260   -23.030   -22.880   -23.010    -2.353   -26.260   -24.670   -27.470    12.370    11.410   999.000    10.430   999.000   999.000   999.000   999.000   999.000   999.000   999.000
 3 2000     1.7916   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
