 1 8783
 2 8784
 3 8775
 4 8660
 5 8774
 6 8784
 7 8784
 8 8784
 9 5941
10 8784
11 8784
12 8784
13 8784
14 8783
15 8784
16 8784
17 8784
18 6191
19 5208
20 4570
21    0
22    0
23    0
24    0
25    0
26    0
