 1 8784
 2 8784
 3 5052
 4 8772
 5 8783
 6 5582
 7 5502
 8 5308
 9 4692
10    0
11    0
12    0
13    0
14    0
15    0
16    0
17    0
18    0
19    0
20    0
21    0
22    0
23    0
24    0
25    0
26    0
