18,2000,1,0,0,-0.29,-6999,-4.702,-109.5,-107.8,98.3,-7.53,0.69,0,175.5,187.4,200.1,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,12.52,0,999,999,999,999,999,999,999,999,999
18,2000,1.041666667,0,0,-0.07,-6999,-4.837,-109.2,-107.3,99.1,-7.5,0.46,0,175.5,187.4,200.1,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,12.52,0,999,999,999,999,999,999,999,999,999
18,2000,1.083333333,0,0,0.012,-6999,-4.631,-108.9,-106.7,99.1,-7.46,0.758,0,175.5,187.4,200.1,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,12.52,0,999,999,999,999,999,999,999,999,999
18,2000,1.125,0,0,-0.093,-6999,-4.149,-108.7,-106.3,99.2,-7.46,1.191,0,175.5,187.4,200.1,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,12.52,0,999,999,999,999,999,999,999,999,999
18,2000,1.166666667,0,0,-0.167,-6999,-4.333,-108.4,-105.9,99.1,-7.42,1.253,0,175.5,187.4,200.1,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,12.51,0,999,999,999,999,999,999,999,999,999
18,2000,1.208333333,0,0,-0.275,-6999,-4.62,-108.1,-105.6,97.7,-7.4,1.783,0,175.5,187.4,200.1,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,12.52,0,999,999,999,999,999,999,999,999,999
18,2000,1.25,0,0,-0.222,-6999,-4.734,-107.9,-105.3,91.4,-7.4,1.319,0,175.5,187.4,200.1,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,12.51,0,999,999,999,999,999,999,999,999,999
18,2000,1.291666667,0.001,0,-0.106,-6999,-4.832,-107.6,-105,89.4,-7.36,0.888,0,175.5,187.4,200.1,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,12.51,0,999,999,999,999,999,999,999,999,999
18,2000,1.333333333,0.014,0.018,-0.046,-6999,-5.046,-107.4,-104.6,97.2,-7.33,1.263,0,175.5,187.4,200.1,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,12.52,0,999,999,999,999,999,999,999,999,999
18,2000,1.375,0.048,0.058,-0.028,-6999,-5.111,-107.2,-104.3,96.8,-7.27,1.69,0,175.5,187.4,200.1,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,-6999,12.52,0,999,999,999,999,999,999,999,999,999
