03 1996    1.0000      0.000     0.000    -0.097   999.000   999.000   -21.920   -21.940    80.200    78.400     6.179     6.669   999.000   198.600   729.000     1.667     3.398   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.210   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.0417      0.000     0.000    -0.178   999.000   999.000   -21.710   -21.730    80.300    78.600     6.554     7.040   999.000   205.300   729.000     2.529     3.417   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.210   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.0833      0.000     0.000    -0.110   999.000   999.000   -21.780   -21.850    80.300    78.500     6.179     6.649   999.000   204.400   730.000     1.697     3.420   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.210   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.1250      0.000     0.000    -0.143   999.000   999.000   -21.700   -21.790    80.400    78.500     6.369     6.838   999.000   203.500   730.000     2.547     3.419   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.220   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.1667      0.000     0.000    -0.245   999.000   999.000   -21.980   -22.040    80.100    78.400     6.349     6.824   999.000   202.200   730.000     1.692     3.420   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.220   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.2083      0.000     0.000    -0.099   999.000   999.000   -22.110   -22.140    80.100    78.300     5.918     6.387   999.000   199.900   730.000     2.530     3.421   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.230   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.2500      0.000     0.000    -0.177   999.000   999.000   -21.950   -21.980    80.200    78.400     6.259     6.731   999.000   198.800   730.000     2.960     3.418   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.250   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.2917      0.000     0.000    -0.222   999.000   999.000   -21.950   -21.980    80.200    78.400     5.972     6.410   999.000   205.900   730.000     1.276     3.407   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.270   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.3333      0.000     0.000     0.004   999.000   999.000   -21.520   -21.560    80.600    78.700     6.349     6.771   999.000   206.200   731.000     1.689     3.383   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.280   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.3750      0.000     0.000     0.020   999.000   999.000   -20.680   -20.680    81.200    79.400     7.070     7.420   999.000   214.300   731.000     2.128     3.388   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.300   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.4167      0.000     0.000     0.029   999.000   999.000   -20.050   -20.110    81.700    79.900     7.310     7.600   999.000   214.700   731.000     2.520     3.404   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.300   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.4583      0.000     0.000     0.000   999.000   999.000   -19.580   -19.660    82.100    80.300     8.520     8.920   999.000   213.100   732.000     1.707     3.407   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.310   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.5000      0.000     0.000     0.000   999.000   999.000   -19.560   -19.620    82.000    80.200     8.610     9.040   999.000   211.800   731.000     1.679     2.851   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.300   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.5417      0.000     0.000     0.000   999.000   999.000   -19.570   -19.650    82.000    80.200     7.910     8.390   999.000   210.800   732.000     2.871     3.297   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.310   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.5833      0.000     0.000    -0.001   999.000   999.000   -19.550   -19.640    82.100    80.200     8.040     8.490   999.000   211.600   732.000     2.455     3.328   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.310   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
03 1996    1.6250      0.000     0.000    -0.071   999.000   999.000   -19.690   -19.730    81.900    80.100     8.620     9.150   999.000   209.100   732.000     2.044     3.355   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   -26.310   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000   999.000
